CellLine,CellLineId,ChannelNumber405,ChannelNumber638,ChannelNumberBrightfield,ChannelNumberStruct,Gene,Objective,PixelScaleX,PixelScaleY,PixelScaleZ,PlateId,Protein,ProteinDisplayName,SourceFilename,Structure,StructureDisplayName,StructureId,StructureShortName,WellName,CellLineId/Name,ProteinId/Name,StructureId/Name,treatment_group,time_point (hr),concentration (uM),drug_label
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-4-P18-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-4-P18-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-4-P18-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-4-P18-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-4-P18-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-5-P19-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-5-P19-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-5-P19-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-5-P19-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-5-P19-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-5-P19-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_3-Scene-6-P20-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-1-P3-E08.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-1-P3-E08.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-2-P21-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-2-P21-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-2-P21-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-2-P21-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-3-P22-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-3-P22-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-3-P22-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-3-P22-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-3-P22-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-4-P23-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-4-P23-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-4-P23-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-4-P23-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-4-P23-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-4-P23-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-4-P23-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-4-P23-E05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001461,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001461_100x_20171025_4-Scene-6-P25-E06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,24,0.1,Rapamycin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-2-P2-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-4-P4-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-4-P4-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-5-P5-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-6-P6-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-6-P6-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-6-P6-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-6-P6-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_1-Scene-6-P6-F05.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-1-P8-F04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-1-P8-F04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-1-P8-F04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-1-P8-F04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-2-P9-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-2-P9-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-3-P10-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-3-P10-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-3-P10-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-3-P10-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-3-P10-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-3-P10-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-3-P10-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-4-P11-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-4-P11-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-4-P11-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-5-P12-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-5-P12-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-5-P12-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-5-P12-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_2-Scene-5-P12-F06.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_3-Scene-1-P15-F04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_3-Scene-1-P15-F04.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Vehicle
AICS-23,27,6,2,7,4,TJP1,100,0.108333,0.108333,0.29,3500001463,Tight junction protein ZO-1,Tight junction protein ZO-1,3500001463_100X_20171024_3-Scene-2-P16-F07.czi,Tight junctions,Tight junctions,9,Tight junctions,,AICS-23,Tight junction protein ZO-1,Tight junctions,Vehicle,0.5,5,Brefeldin
