activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
247696,16271303,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1noc(-c2ccccc2)n1,,,CHEMBL3638630,,2014.0,,CHEMBL3670711,,CHEMBL3670711,,False,http://www.openphacts.org/units/Nanomolar,2546034,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247757,16271498,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2cccs2)cc1)C(N)=O,,,CHEMBL3638630,,2014.0,,CHEMBL3675589,,CHEMBL3675589,,False,http://www.openphacts.org/units/Nanomolar,2551236,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247729,16271922,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2cccc(CO)c2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675562,,CHEMBL3675562,,False,http://www.openphacts.org/units/Nanomolar,2551209,>,37,True,>,,Ki,nM,,5000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,5000.0
247685,16275030,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1cc(-c2ccccc2)no1,,,CHEMBL3638630,,2014.0,,CHEMBL3670700,,CHEMBL3670700,,False,http://www.openphacts.org/units/Nanomolar,2546023,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247773,16275168,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CCc1ccc(-c2cc(-c3ccccc3)cs2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675602,,CHEMBL3675602,,False,http://www.openphacts.org/units/Nanomolar,2551250,>,37,True,>,,Ki,nM,,5000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,5000.0
247749,16276020,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2cccs2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675581,,CHEMBL3675581,,False,http://www.openphacts.org/units/Nanomolar,2551228,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247772,16276385,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2cc(-c3ccccc3)cs2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675601,,CHEMBL3675601,,False,http://www.openphacts.org/units/Nanomolar,2551249,>,37,True,>,,Ki,nM,,5000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,5000.0
247756,16276597,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2cccs2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675588,,CHEMBL3675588,,False,http://www.openphacts.org/units/Nanomolar,2551235,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247733,16277928,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675566,,CHEMBL3675566,,False,http://www.openphacts.org/units/Nanomolar,2551213,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247717,16278422,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2ccccc2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675550,,CHEMBL3675550,,False,http://www.openphacts.org/units/Nanomolar,2551197,>,37,True,>,,Ki,nM,,5000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,5000.0
247742,16278907,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NCCCC[C@H](NC(=O)CCc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)C(=O)N[C@@H](CCC(=O)O)C(N)=O,,,CHEMBL3638630,,2014.0,,CHEMBL3675574,,CHEMBL3675574,,False,http://www.openphacts.org/units/Nanomolar,2551221,>,37,True,>,,Ki,nM,,10000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,10000.0
247673,16280659,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1cc(-c2ccc(-c3cccc(Cl)c3)cc2)no1,,,CHEMBL3638630,,2014.0,"{'bei': '10.68', 'le': '0.21', 'lle': '3.47', 'sei': '3.09'}",CHEMBL1232487,,CHEMBL1232487,6.25,False,http://www.openphacts.org/units/Nanomolar,2546011,=,37,True,=,,Ki,nM,,565.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,565.0
247763,16281052,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1csc(-c2ccc(CCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(N)=O)cc2)c1,,,CHEMBL3638630,,2014.0,,CHEMBL3675595,,CHEMBL3675595,,False,http://www.openphacts.org/units/Nanomolar,2551242,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247710,16283399,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,CC[C@H](NC(=O)CCc1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](CCC(=O)O)C(N)=O,,,CHEMBL3638630,,2014.0,,CHEMBL3675544,,CHEMBL3675544,,False,http://www.openphacts.org/units/Nanomolar,2551190,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247758,16283866,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(O)CC[C@H](NC(=O)CCc1ccc(-c2cccs2)cc1)C(=O)N1CCCC(CC(=O)O)C1,,,CHEMBL3638630,,2014.0,,CHEMBL3675590,,CHEMBL3675590,,False,http://www.openphacts.org/units/Nanomolar,2551237,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247684,16284545,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1cc(-c2ccccc2)no1,,,CHEMBL3638630,,2014.0,,CHEMBL1232489,,CHEMBL1232489,,False,http://www.openphacts.org/units/Nanomolar,2546022,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247716,16285998,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2ccccc2)cc1)C(N)=O,,,CHEMBL3638630,,2014.0,,CHEMBL3675549,,CHEMBL3675549,,False,http://www.openphacts.org/units/Nanomolar,2551196,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247698,16286287,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(Oc2ccccc2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3670713,,CHEMBL3670713,,False,http://www.openphacts.org/units/Nanomolar,2546036,>,37,True,>,,Ki,nM,,10000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,10000.0
320815,16287477,[],CHEMBL3707542,"Enzyme Assay: The molecules are tested in dose-response studies on the following enzymes MMP1, MMP3, MMP9, ADAMS and ADAM10 according to the same protocol as that described for the TACE enzyme in example 28 but with different substrates (MMP R&D system reference: P126-990 and ADAM R&D system reference: ES003).",B,,,BAO_0000190,BAO_0000357,single protein format,CC#CCOc1ccc(C(=O)NC[C@@H](C(=O)NO)N2CCN(S(C)(=O)=O)CC2)cc1,,,CHEMBL3639220,,2015.0,,CHEMBL3704903,,CHEMBL3704903,,False,http://www.openphacts.org/units/Nanomolar,2582440,>,37,True,>,,IC50,nM,,10000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,nM,UO_0000065,,10000.0
247682,16288529,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1cc(-c2ccc(-c3cccc(Cl)c3)cc2)no1,,,CHEMBL3638630,,2014.0,,CHEMBL3670698,,CHEMBL3670698,,False,http://www.openphacts.org/units/Nanomolar,2546020,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247675,16289066,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1cc(-c2ccc(-c3cccc(Cl)c3)cc2)no1,,,CHEMBL3638630,,2014.0,,CHEMBL3670692,,CHEMBL3670692,,False,http://www.openphacts.org/units/Nanomolar,2546013,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247683,16289985,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCCC(=O)O)NC(=O)[C@H](CCCOC=O)NC(=O)CCc1cc(-c2ccc(-c3cccc(Cl)c3)cc2)no1,,,CHEMBL3638630,,2014.0,"{'bei': '10.14', 'le': '0.20', 'lle': '2.96', 'sei': '3.26'}",CHEMBL3670699,,CHEMBL3670699,6.22,False,http://www.openphacts.org/units/Nanomolar,2546021,=,37,True,=,,Ki,nM,,605.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,605.0
247690,16290304,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)CC[C@H](NC(=O)CCc1cc(-c2ccc(-c3ccccc3)cc2)no1)C(=O)N[C@@H](CCC(=O)O)C(N)=O,,,CHEMBL3638630,,2014.0,,CHEMBL3670705,,CHEMBL3670705,,False,http://www.openphacts.org/units/Nanomolar,2546028,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247744,16290681,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675576,,CHEMBL3675576,,False,http://www.openphacts.org/units/Nanomolar,2551223,>,37,True,>,,Ki,nM,,10000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,10000.0
247728,16291732,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc(-c2ccc(CCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(N)=O)cc2)c1,,,CHEMBL3638630,,2014.0,,CHEMBL3675561,,CHEMBL3675561,,False,http://www.openphacts.org/units/Nanomolar,2551208,>,37,True,>,,Ki,nM,,5000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,5000.0
247720,16294187,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(O)CC[C@H](NC(=O)CCc1ccc(-c2ccccc2)cc1)C(=O)N1CCCC(CC(=O)O)C1,,,CHEMBL3638630,,2014.0,,CHEMBL3675553,,CHEMBL3675553,,False,http://www.openphacts.org/units/Nanomolar,2551200,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247771,16294659,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCOC=O)NC(=O)CCc1ccc(-c2cc(-c3ccccc3)cs2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3675600,,CHEMBL3675600,,False,http://www.openphacts.org/units/Nanomolar,2551248,>,37,True,>,,Ki,nM,,5000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,5000.0
247760,16294966,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(-c2ccc(CCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(N)=O)cc2)s1,,,CHEMBL3638630,,2014.0,"{'bei': '13.14', 'le': '0.26', 'lle': '4.78', 'sei': '3.76'}",CHEMBL3675592,,CHEMBL3675592,6.62,False,http://www.openphacts.org/units/Nanomolar,2551239,=,37,True,=,,Ki,nM,,242.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,242.0
255761,16295256,[],CHEMBL3707713,"Enzymatic Assay: The products are solubilized in DMSO at a concentration of 10 mM. A serial 3-fold dilution over 10 points is carried out so as to have a concentration range of from 10 uM to 0.5 nM final concentration. The TACE enzyme is an internal production (carried out according to the publication protein Eng Des Sel 2006, 19,155-161) and is added so as to have a signal equivalent to 6 times the background noise in 2 h at 37C. The reaction is carried out in 50 mM Tris buffered medium containing 4% glycerol, pH 7.4. The fluorescent substrate is MCA-Pro-Leu-Ala-Val-(Dpa)-Arg-Ser-Ser-Arg-NH2 (R&D systems, reference: ES003). The substrate is cleaved by the enzyme between the alanine and the valine, thus releasing a fluorescent peptide (excitation: 320 nm, emission: 420 nm). The substrate is used at 40 uM. The reaction is carried out in a final volume of 10 ul (4 ul inhibitor, 4 ul substrate, 2 ul enzyme) in a low volume 384-well plate (Corning reference: 3676).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCCCC3)cc2)c2ccccc2n1,,,CHEMBL3639319,,2014.0,,CHEMBL3643914,,CHEMBL3643914,,False,http://www.openphacts.org/units/Nanomolar,2516921,>,37,True,>,,IC50,nM,,10000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,nM,UO_0000065,,10000.0
247761,16295414,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2ccc(-c3ccccc3)s2)cc1,,,CHEMBL3638630,,2014.0,"{'bei': '10.71', 'le': '0.21', 'lle': '2.86', 'sei': '3.44'}",CHEMBL3675593,,CHEMBL3675593,6.06,False,http://www.openphacts.org/units/Nanomolar,2551240,=,37,True,=,,Ki,nM,,874.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,874.0
247699,16296040,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(COc2ccccc2)cc1,,,CHEMBL3638630,,2014.0,,CHEMBL3670714,,CHEMBL3670714,,False,http://www.openphacts.org/units/Nanomolar,2546037,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247705,16296743,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,CC[C@H](NC(=O)CCc1ccc(-c2csnn2)cc1)C(=O)N[C@@H](CCC(=O)O)C(N)=O,,,CHEMBL3638630,,2014.0,"{'bei': '14.97', 'le': '0.30', 'lle': '5.83', 'sei': '4.08'}",CHEMBL3670720,,CHEMBL3670720,6.70,False,http://www.openphacts.org/units/Nanomolar,2546043,=,37,True,=,,Ki,nM,,199.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,199.0
247704,16297219,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1nc(-c2ccc(CCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(N)=O)cc2)no1,,,CHEMBL3638630,,2014.0,,CHEMBL3670719,,CHEMBL3670719,,False,http://www.openphacts.org/units/Nanomolar,2546042,>,37,True,>,,Ki,nM,,5000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,5000.0
247732,16297612,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,NCCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)C(N)=O,,,CHEMBL3638630,,2014.0,,CHEMBL3675565,,CHEMBL3675565,,False,http://www.openphacts.org/units/Nanomolar,2551212,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
247748,16298885,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)CCc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)C(=O)N[C@@H](CCC(=O)O)C(N)=O,,,CHEMBL3638630,,2014.0,,CHEMBL3675580,,CHEMBL3675580,,False,http://www.openphacts.org/units/Nanomolar,2551227,>,37,True,>,,Ki,nM,,100000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,100000.0
255762,16299213,[],CHEMBL3707713,"Enzymatic Assay: The products are solubilized in DMSO at a concentration of 10 mM. A serial 3-fold dilution over 10 points is carried out so as to have a concentration range of from 10 uM to 0.5 nM final concentration. The TACE enzyme is an internal production (carried out according to the publication protein Eng Des Sel 2006, 19,155-161) and is added so as to have a signal equivalent to 6 times the background noise in 2 h at 37C. The reaction is carried out in 50 mM Tris buffered medium containing 4% glycerol, pH 7.4. The fluorescent substrate is MCA-Pro-Leu-Ala-Val-(Dpa)-Arg-Ser-Ser-Arg-NH2 (R&D systems, reference: ES003). The substrate is cleaved by the enzyme between the alanine and the valine, thus releasing a fluorescent peptide (excitation: 320 nm, emission: 420 nm). The substrate is used at 40 uM. The reaction is carried out in a final volume of 10 ul (4 ul inhibitor, 4 ul substrate, 2 ul enzyme) in a low volume 384-well plate (Corning reference: 3676).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(=O)NO)N3CCOCC3)cc2)c2ccccc2n1,,,CHEMBL3639319,,2014.0,,CHEMBL3643916,,CHEMBL3643916,,False,http://www.openphacts.org/units/Nanomolar,2516923,>,37,True,>,,IC50,nM,,10000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,IC50,nM,UO_0000065,,10000.0
247712,16299456,[],CHEMBL3707905,Inhibition Assay: The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,B,,,BAO_0000192,BAO_0000357,single protein format,CC[C@H](NC(=O)[C@H](CC)NC(=O)CCc1ccc(-c2ccccc2)cc1)C(N)=O,,,CHEMBL3638630,,2014.0,,CHEMBL3675546,,CHEMBL3675546,,False,http://www.openphacts.org/units/Nanomolar,2551192,>,37,True,>,,Ki,nM,,1000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase 9,9606,,,Ki,nM,UO_0000065,,1000.0
